,ID,Lat,Lon,Target,Country,B1,B2,B3,B4,B5,B7,B8,B8A,B12
750,ID_P9JDPDJ4NC8N,32.380852,48.212581,1,Iran,2019.7913669064749,2015.1785714285713,2276.75,2345.092857142857,2736.192857142857,3897.7642857142855,4020.5,3959.692857142857,2302.0
752,ID_YSZPVRS2XG1G,14.445988,33.118459,0,Sudan,2178.1736111111113,2218.972222222222,2357.4236111111113,2560.1944444444443,2788.597222222222,2946.8194444444443,3037.097222222222,3108.1041666666665,2722.7013888888887
753,ID_JIZJDXWRP885,14.30064,33.331629,1,Sudan,1893.986111111111,1916.0833333333333,2022.2777777777778,2117.1944444444443,2412.097222222222,2855.8333333333335,2944.4861111111113,2931.6944444444443,1859.2777777777778
754,ID_PWBBMFTC2SBA,32.331894,48.140896,0,Iran,1943.4857142857143,2057.0714285714284,2258.6785714285716,2347.1642857142856,2662.464285714286,3544.0714285714284,3697.8,3626.635714285714,2223.55
755,ID_VYG2TL4QQ5QV,32.174869,48.358917,1,Iran,2293.5857142857144,2305.842857142857,2487.1857142857143,2559.2571428571428,2868.8142857142857,3516.2,3659.9142857142856,3579.5285714285715,2245.2714285714287
756,ID_6S3APSAQF20J,32.250687,48.380836,1,Iran,2169.1176470588234,2151.442857142857,2353.9285714285716,2383.5714285714284,2803.0,3843.5285714285715,3936.4857142857145,3901.7714285714287,2250.5142857142855
758,ID_0O1ZKHPBTGQN,32.111178,48.521512,1,Iran,2155.7714285714287,2221.0,2399.4285714285716,2427.042857142857,2752.9,3379.8,3495.5714285714284,3423.1,2084.842857142857
759,ID_J44VRN2L4W9E,32.454963,48.151676,0,Iran,2004.853046594982,1989.6571428571428,2252.182142857143,2537.592857142857,2830.307142857143,2997.3964285714287,2973.7571428571428,3029.967857142857,2395.5464285714284
763,ID_8QLKIIT6JGHR,14.259947,33.195355,1,Sudan,2361.777777777778,2333.875,2451.5,2488.0694444444443,2830.5833333333335,3179.3055555555557,3264.152777777778,3251.222222222222,2132.9444444444443
764,ID_0MK2DYANZ549,32.199662,48.19749,0,Iran,1860.857142857143,1910.9071428571428,2262.792857142857,2515.285714285714,2936.6785714285716,3582.0785714285716,3753.9142857142856,3686.6285714285714,2667.535714285714
765,ID_YYBTLNYWIMJX,14.28465,33.393254,0,Sudan,2020.0277777777778,1779.5972222222222,1966.638888888889,2006.0,2527.527777777778,3068.125,3366.4444444444443,3123.652777777778,2074.3055555555557
766,ID_SWXGTS2JVJBS,32.327043,48.222732,0,Iran,2400.707142857143,2156.4285714285716,2456.45,2753.8785714285714,3078.4714285714285,4131.757142857143,4275.342857142857,4255.635714285714,2462.9714285714285
769,ID_V767P2KQNTL8,32.092314,48.232165,0,Iran,1888.2785714285715,2112.842857142857,2413.042857142857,2631.5857142857144,3011.4,3660.75,3901.3285714285716,3834.8357142857144,2481.0
770,ID_13SAEOHXFP7Z,14.446078,33.314292,1,Sudan,1723.5902777777778,1723.4791666666667,1919.486111111111,1972.5972222222222,2362.5138888888887,3039.597222222222,3083.465277777778,3117.0763888888887,1875.8125
771,ID_PB7OHOOAFCDY,14.378794,33.234701,0,Sudan,2033.125,1988.6527777777778,2172.6111111111113,2289.3888888888887,2759.1388888888887,2963.0555555555557,3007.3611111111113,2995.875,2112.4861111111113
772,ID_GDW0A1ZO6K2K,14.370439,33.221047,1,Sudan,2066.6805555555557,2029.263888888889,2117.5,2174.2083333333335,2468.4861111111113,2997.1388888888887,3055.3194444444443,3048.3194444444443,1766.5277777777778
773,ID_FPIZJN9MCJC1,14.161581,33.359836,0,Sudan,2207.902777777778,2299.652777777778,2461.75,2632.3333333333335,2994.0555555555557,3272.402777777778,3360.527777777778,3382.847222222222,2307.027777777778
774,ID_QE5P8RK12XHG,32.421097,48.139728,0,Iran,2087.7107142857144,2095.2,2333.3035714285716,2568.175,2840.614285714286,3079.7357142857145,3253.775,3186.7535714285714,2407.092857142857
777,ID_TGOJ1RQWEUFF,14.251143,33.293541,0,Sudan,2047.3333333333333,1830.9444444444443,1975.0694444444443,1832.6805555555557,2423.9583333333335,3520.5,3675.0,3639.6388888888887,1689.9166666666667
779,ID_XCL5YXG7FHO3,32.230654,48.187069,0,Iran,2079.6714285714284,2032.1285714285714,2375.7357142857145,2692.942857142857,3087.1785714285716,3497.0214285714287,3649.2285714285713,3603.0785714285716,2848.342857142857
780,ID_G8ECMAJFALHW,14.399994,33.492967,1,Sudan,1538.6527777777778,1617.138888888889,1835.8055555555557,1949.9652777777778,2260.9583333333335,2770.1319444444443,2767.6111111111113,2836.5138888888887,1963.4930555555557
781,ID_M2FVZX9H9928,32.341955,48.156526,0,Iran,1993.3741007194244,2002.857142857143,2194.4285714285716,2337.5857142857144,2845.7642857142855,3605.4285714285716,3768.5214285714287,3766.5642857142857,2383.5
782,ID_FYJ68EFUWWC2,14.209461,33.312316,0,Sudan,1954.736111111111,1942.2777777777778,2056.5,2052.777777777778,2477.5555555555557,2897.5694444444443,3026.3611111111113,3020.9166666666665,1754.986111111111
783,ID_GVWFG5LH8GUP,32.204154,48.33601,1,Iran,2165.9,2170.7714285714287,2388.2714285714287,2410.285714285714,2795.9142857142856,4097.728571428572,4253.2,4155.271428571428,2126.3571428571427
784,ID_QRGWWI0RA5P2,14.34367,33.347799,1,Sudan,1581.1944444444443,1634.5972222222222,1838.4166666666667,1932.611111111111,2336.902777777778,3007.1111111111113,3021.7638888888887,3085.9166666666665,1656.1666666666667
785,ID_0MZGKUXE0KRJ,14.317978,33.294439,1,Sudan,1945.5416666666667,2068.472222222222,2272.6388888888887,2479.652777777778,2824.9583333333335,3090.6666666666665,3137.8055555555557,3204.6388888888887,2215.2361111111113
786,ID_E9W5BPII59LH,14.220151,33.458202,0,Sudan,1832.7916666666667,1747.75,1903.736111111111,1945.5416666666667,2473.1388888888887,3000.0833333333335,3280.722222222222,3079.2361111111113,2245.75
787,ID_PR63GUS3Q5WY,32.179001,48.407516,1,Iran,2085.4142857142856,2100.9285714285716,2284.3,2306.042857142857,2674.842857142857,3665.0285714285715,3759.1428571428573,3725.614285714286,2188.114285714286
788,ID_SEE1CW3C2T9S,32.218078,48.341669,1,Iran,2251.157142857143,2230.4714285714285,2442.6714285714284,2512.1857142857143,2861.7,3988.714285714286,4082.0857142857144,4038.4285714285716,2297.385714285714
789,ID_K5SPCJQQ2Z6W,14.451557,33.413825,0,Sudan,1633.1666666666667,1483.2916666666667,1674.1527777777778,1695.6805555555557,2319.9791666666665,3122.0763888888887,3186.6111111111113,3262.5625,2010.4027777777778
790,ID_I6PV0XMYMQS0,32.09941,48.231626,0,Iran,1844.7642857142857,1798.0785714285714,1984.8714285714286,1952.8785714285714,2353.885714285714,3176.942857142857,3315.4857142857145,3344.6428571428573,1773.4642857142858
792,ID_KLP961S3TF13,32.438434,48.155269,0,Iran,2233.7849462365593,2331.9392857142857,2648.7642857142855,2988.225,3350.557142857143,3713.092857142857,3978.092857142857,3815.464285714286,2791.8607142857145
796,ID_LWAYERPV06PF,32.328211,48.226326,0,Iran,2394.207142857143,2378.0214285714287,2616.614285714286,2776.75,3167.042857142857,3744.95,4040.25,3898.4,2388.214285714286
798,ID_R4RL2V6WBDML,14.174427,33.370706,0,Sudan,2411.1388888888887,2315.0833333333335,2513.5833333333335,2602.152777777778,3078.9166666666665,3320.6944444444443,3407.7916666666665,3422.972222222222,2656.097222222222
800,ID_2Y261FKC2B3O,32.078929,48.224529,0,Iran,1769.453237410072,1730.1285714285714,1881.9214285714286,1860.1,2214.692857142857,2921.807142857143,3076.45,3064.042857142857,1521.5785714285714
801,ID_5Y5KJ0UB9D3R,14.520458,33.587919,0,Sudan,1825.2083333333333,1888.0416666666667,2193.4444444444443,2454.6944444444443,2858.3055555555557,3083.597222222222,3209.1111111111113,3121.7916666666665,2853.2083333333335
802,ID_32WNHPROFIAV,32.438255,48.27735,0,Iran,2226.092857142857,2453.9857142857145,2848.3142857142857,3334.45,3720.725,4238.603571428572,4513.475,4352.839285714285,2912.875
803,ID_9ONJI2OQV611,32.293985,48.250131,1,Iran,1886.1714285714286,1927.0642857142857,2134.65,2174.6071428571427,2528.65,3135.057142857143,3287.2214285714285,3196.8571428571427,1922.392857142857
804,ID_YS9T7JITTRGW,14.45551,33.210267,1,Sudan,1698.8541666666667,1693.1944444444443,1810.9791666666667,1840.826388888889,2152.0625,2818.152777777778,2837.2986111111113,2872.909722222222,1589.4375
806,ID_Q90N4XUU4908,32.440501,48.162276,0,Iran,2461.614285714286,2609.167857142857,2992.635714285714,3393.6535714285715,3765.9607142857144,4060.2107142857144,4210.928571428572,4155.521428571428,3262.067857142857
807,ID_3RSJJV8APX5V,32.364952,48.278068,1,Iran,2035.0428571428572,2079.2,2280.2285714285713,2398.707142857143,2706.114285714286,3463.535714285714,3614.5142857142855,3541.6214285714286,2292.657142857143
810,ID_LTYDOBZ2C7T0,14.199221,33.426042,0,Sudan,2100.2638888888887,2219.6944444444443,2404.8333333333335,2573.347222222222,2869.4583333333335,3196.7361111111113,3384.6944444444443,3297.6111111111113,2458.8333333333335
812,ID_TWH3W57KEARF,32.460353,48.184105,0,Iran,1835.017857142857,1748.9285714285713,2014.175,2319.8928571428573,2669.5964285714285,2912.1535714285715,2927.075,3051.0285714285715,2661.9214285714284
813,ID_OAW83RF9SLS7,32.310424,48.335201,0,Iran,2322.1714285714284,2517.5142857142855,2732.0857142857144,2912.942857142857,3240.8142857142857,3435.542857142857,3441.3714285714286,3447.8142857142857,2616.0
817,ID_E46HVPHBL9U6,32.269461,48.569572,1,Iran,2358.4714285714285,2356.657142857143,2591.714285714286,2732.885714285714,3147.785714285714,3936.385714285714,4077.557142857143,3996.342857142857,2530.2428571428572
821,ID_YE3KNCP4KMIR,14.521716,33.225269,0,Sudan,1936.388888888889,2068.3611111111113,2291.6111111111113,2555.3611111111113,2827.2083333333335,3089.0555555555557,3200.0833333333335,3244.5694444444443,2931.1944444444443
823,ID_PF7GC2PTAWP1,14.208114,33.301715,1,Sudan,2048.5416666666665,1975.763888888889,2113.4444444444443,2149.027777777778,2531.3611111111113,3150.8888888888887,3296.9166666666665,3237.9444444444443,1979.375
827,ID_4H58BOAXOT71,32.202627,48.278068,0,Iran,2710.0285714285715,2727.714285714286,2946.114285714286,3153.864285714286,3298.65,3409.0642857142857,3517.0714285714284,3409.7,3165.692857142857
828,ID_CYDEQU3MRIBH,14.435927,33.212782,1,Sudan,1913.986111111111,1896.2569444444443,2054.527777777778,2155.2361111111113,2525.465277777778,3155.0763888888887,3217.6041666666665,3230.9930555555557,1780.8680555555557
829,ID_DIHEPVL4V1JH,32.097254,48.308252,1,Iran,2183.0714285714284,2222.5285714285715,2456.7571428571428,2468.4142857142856,2852.0857142857144,3970.542857142857,4103.585714285714,4006.8285714285716,2325.6
830,ID_FPZ0H37GDCOI,32.224366,48.299898,1,Iran,1913.2428571428572,1970.7142857142858,2170.8714285714286,2189.7571428571428,2550.457142857143,3743.5,3830.457142857143,3834.6,2113.5285714285715
831,ID_PRSRXR3EIGBK,14.136877,33.313573,0,Sudan,2326.125,2251.8333333333335,2412.8333333333335,2555.0833333333335,2970.9583333333335,3283.8888888888887,3468.2916666666665,3477.1666666666665,2423.097222222222
832,ID_4NAD8W11PYNS,32.281229,48.17045,0,Iran,2013.4202898550725,2104.707142857143,2165.542857142857,2091.95,2434.657142857143,2978.1714285714284,3198.042857142857,3042.7214285714285,1770.0857142857142
833,ID_50JWFY1PJY2D,32.240805,48.269355,1,Iran,2310.9785714285713,2440.6214285714286,2629.5714285714284,2726.692857142857,3024.0214285714287,3655.8357142857144,3863.7428571428572,3719.864285714286,2353.535714285714
834,ID_HGUXNT1EROIS,14.134093,33.310249,0,Sudan,2290.1666666666665,2274.0416666666665,2449.2083333333335,2595.1666666666665,2934.25,3050.875,3093.8888888888887,3137.277777777778,2526.3055555555557
838,ID_T9HX9L27OGTC,32.257424,48.250311,1,Iran,2253.285714285714,2264.3785714285714,2437.55,2427.2357142857145,2797.5214285714287,4091.214285714286,4277.221428571429,4128.435714285714,1989.442857142857
839,ID_5IA065WKXZEN,32.235146,48.154999,0,Iran,1996.0428571428572,2019.05,2349.6785714285716,2727.2428571428572,3032.3714285714286,3313.5,3439.6,3480.5785714285716,2775.3214285714284
841,ID_A1PVIZL1H9ZG,32.247632,48.290735,1,Iran,2410.714285714286,2364.942857142857,2553.3571428571427,2566.542857142857,2944.785714285714,4077.9857142857145,4219.642857142857,4116.642857142857,2192.0
842,ID_B04CHEKD8V73,32.170647,48.296035,1,Iran,2003.8857142857144,1973.4714285714285,2167.557142857143,2055.6714285714284,2501.2571428571428,4264.9,4394.642857142857,4327.4,1736.0
844,ID_879GB7SMVM58,14.333339,33.214758,0,Sudan,2420.5416666666665,2398.5555555555557,2543.4583333333335,2755.152777777778,2983.7638888888887,3204.4583333333335,3219.7083333333335,3289.472222222222,2624.6944444444443
847,ID_XLZTXZNGWBAD,32.143697,48.434196,1,Iran,2058.3714285714286,2066.5,2282.542857142857,2475.442857142857,2815.3285714285716,3705.6428571428573,3811.6428571428573,3837.6428571428573,2415.5
849,ID_5A2NA2MD364B,32.268024,48.523488,1,Iran,2181.5714285714284,2236.457142857143,2431.0857142857144,2552.6,2913.9285714285716,3715.8571428571427,3904.342857142857,3793.0285714285715,2469.9142857142856
850,ID_SV6O9K3EE4DD,14.160773,33.388493,0,Sudan,2007.9444444444443,1957.2916666666667,2040.986111111111,2024.8055555555557,2383.8333333333335,2746.722222222222,2831.777777777778,2890.7916666666665,1757.638888888889
851,ID_CLU0DQZI2YXO,32.369534,48.259563,1,Iran,1963.6258992805756,1909.3142857142857,2152.3214285714284,2100.592857142857,2550.55,3970.25,4058.6,4022.464285714286,1979.4357142857143
852,ID_JP80C33V26XE,14.269289,33.341331,1,Sudan,1884.5833333333333,1869.9583333333333,2041.2222222222222,2093.9305555555557,2424.972222222222,3010.0833333333335,3080.277777777778,3116.0138888888887,1976.5694444444443
853,ID_WHUP4UDHIO0K,14.320224,33.269017,0,Sudan,1720.2916666666667,1701.986111111111,1864.236111111111,1788.263888888889,2221.777777777778,2626.0694444444443,2712.472222222222,2687.3333333333335,1475.5694444444443
856,ID_OWKXB5BWJUQQ,32.388488,48.340591,1,Iran,1791.8142857142857,1907.3285714285714,2110.457142857143,2211.5857142857144,2528.4285714285716,3363.057142857143,3507.6428571428573,3425.457142857143,2206.4857142857145
857,ID_0L26V68RIG0Q,14.491532,33.270724,1,Sudan,1364.25,1373.8333333333333,1549.1944444444443,1666.388888888889,1967.9722222222222,2675.2083333333335,2749.4444444444443,2774.8888888888887,1885.0
858,ID_CA8XQDYLWNKT,14.349688,33.306926,1,Sudan,1905.8333333333333,1963.6527777777778,2210.3194444444443,2438.3333333333335,2781.402777777778,3148.7916666666665,3189.5416666666665,3231.5,2046.8194444444443
860,ID_AVLIAJMBI9XL,14.323907,33.248535,0,Sudan,2393.3194444444443,2448.3888888888887,2587.1388888888887,2752.4166666666665,2982.9166666666665,3074.277777777778,3175.0833333333335,3121.2083333333335,2295.75
861,ID_R4DYJ79ZNTZ2,32.308448,48.279596,1,Iran,1836.0714285714287,1859.4785714285715,2042.9857142857143,2107.6071428571427,2433.592857142857,3161.692857142857,3279.307142857143,3237.9857142857145,2037.1285714285714
862,ID_PZ5XVR0HM5G3,32.193823,48.578375,0,Iran,2152.0,2188.614285714286,2381.714285714286,2504.7571428571428,2824.6428571428573,3460.3285714285716,3609.0142857142855,3567.7428571428572,2593.0857142857144
864,ID_11CRGUL6A1ZX,32.330637,48.231626,1,Iran,1958.4357142857143,2025.3785714285714,2194.3714285714286,2203.2571428571428,2520.4,3406.464285714286,3590.2357142857145,3481.55,2046.4928571428572
865,ID_SZAG5YYV9M9Z,14.501773,33.392535,0,Sudan,1569.8055555555557,1503.888888888889,1707.763888888889,1741.7222222222222,2023.375,2131.0,2385.125,2086.6944444444443,1237.1666666666667
866,ID_6Y2LVQLY8MDD,14.504199,33.293361,1,Sudan,1300.5416666666667,1378.9305555555557,1572.7916666666667,1723.4444444444443,2025.2777777777778,2696.722222222222,2693.527777777778,2813.6944444444443,1817.5972222222222
867,ID_UARGPHPKNDVG,14.340526,33.220957,1,Sudan,2266.097222222222,2301.7638888888887,2475.777777777778,2622.652777777778,2943.972222222222,3334.3194444444443,3438.027777777778,3432.347222222222,2168.597222222222
868,ID_O4ONKMTY7B5R,14.465212,33.536445,1,Sudan,1611.0347222222222,1608.3541666666667,1815.4930555555557,1823.076388888889,2197.534722222222,2753.0416666666665,2765.5833333333335,2801.097222222222,1700.4444444444443
869,ID_W1A07BRUPE8A,14.356785,33.235599,1,Sudan,2129.597222222222,2132.25,2275.625,2393.9444444444443,2751.4305555555557,3177.1805555555557,3226.902777777778,3248.625,1960.3333333333333
871,ID_0ZTKCLBCAGV2,32.096266,48.231985,0,Iran,1816.5827338129495,1893.5142857142857,2086.6428571428573,2097.2214285714285,2458.6,3167.7428571428572,3411.8,3330.1714285714284,1834.1
874,ID_ILH8FTW8P90E,14.314474,33.220328,1,Sudan,2396.375,2362.8055555555557,2535.2916666666665,2620.4583333333335,3023.0694444444443,3375.902777777778,3414.222222222222,3466.222222222222,2225.5833333333335
877,ID_4W4K2SQUJC9N,32.218617,48.341849,1,Iran,2202.1428571428573,2207.0714285714284,2423.1714285714284,2504.3571428571427,2837.885714285714,3934.2285714285713,4074.442857142857,3976.542857142857,2228.785714285714
879,ID_HLRYP8QUW7NB,32.208825,48.276901,1,Iran,1983.4964028776978,1964.857142857143,2178.207142857143,2122.092857142857,2555.4928571428572,4001.292857142857,4185.2642857142855,4071.4285714285716,1922.4285714285713
884,ID_1X3D7RLNAFQC,14.202724,33.282312,1,Sudan,2347.9583333333335,2350.6805555555557,2451.0694444444443,2485.3611111111113,2825.625,3157.6111111111113,3218.8611111111113,3215.2361111111113,2025.861111111111
885,ID_BD2334OLHS97,32.274312,48.277619,1,Iran,2185.211678832117,2075.6642857142856,2338.0785714285716,2363.8928571428573,2776.535714285714,4064.9,4172.5,4121.121428571429,2256.1285714285714
886,ID_JJ7C6GTPXD3S,32.301262,48.396916,1,Iran,1974.7428571428572,1933.8285714285714,2109.5285714285715,1989.7857142857142,2502.5714285714284,3569.8571428571427,3714.1285714285714,3684.342857142857,1529.4714285714285
888,ID_GR4T78CRW4H5,14.453264,33.148014,0,Sudan,2347.8125,2343.8888888888887,2546.6388888888887,2772.9444444444443,3206.2430555555557,3313.152777777778,3476.9444444444443,3360.0486111111113,2755.5
889,ID_HMQSZNJG5B5R,14.472129,33.260662,1,Sudan,1459.625,1620.5347222222222,1873.1666666666667,2043.986111111111,2389.6944444444443,2888.4236111111113,2868.8055555555557,3010.3611111111113,2032.9652777777778
890,ID_5TLS241HMJZ0,32.229756,48.545497,1,Iran,2037.9285714285713,2099.714285714286,2336.6428571428573,2367.9142857142856,2789.114285714286,4023.957142857143,4259.971428571429,4090.885714285714,2315.1428571428573
892,ID_GEH3VM816ZQL,14.386609,33.542015,0,Sudan,1812.4097222222222,1603.736111111111,1815.2083333333333,1894.3402777777778,2315.4861111111113,3184.2986111111113,3392.7291666666665,3257.7638888888887,2091.034722222222
894,ID_MLVXCT5ITW0X,14.40224,33.508957,0,Sudan,1888.1527777777778,1711.7708333333333,1933.5208333333333,1970.5208333333333,2568.7083333333335,3405.4305555555557,3349.965277777778,3462.2569444444443,2198.5416666666665
895,ID_E9QZ7Q0CXAYV,14.270726,33.346721,1,Sudan,1885.4583333333333,1905.75,2086.347222222222,2158.6666666666665,2532.847222222222,3100.722222222222,3116.347222222222,3214.902777777778,2020.5694444444443
896,ID_UF3EF0SFQ08U,14.529621,33.480839,0,Sudan,1468.9444444444443,1453.7083333333333,1763.6805555555557,2060.1944444444443,2493.5833333333335,2954.5694444444443,2882.1111111111113,3041.597222222222,2632.3055555555557
898,ID_HTOYBFYHRLFQ,32.13148,48.257138,1,Iran,1986.7785714285715,2139.1642857142856,2412.092857142857,2427.6642857142856,2863.907142857143,4076.442857142857,4286.142857142857,4126.957142857143,2135.8285714285716
899,ID_KCK9QBYAK0Y2,32.355071,48.27726,1,Iran,2141.792857142857,2279.2285714285713,2479.25,2607.3285714285716,2933.45,3774.1428571428573,3933.9357142857143,3835.214285714286,2391.0214285714287
900,ID_ITGF9LFS2020,32.213047,48.204407,0,Iran,1860.7928571428572,1882.0,1988.3,1926.3214285714287,2271.214285714286,2981.3285714285716,3202.25,3082.342857142857,1553.4357142857143
901,ID_ADV1HXR4EZC4,14.195088,33.376186,0,Sudan,2296.5694444444443,2360.8888888888887,2497.027777777778,2628.472222222222,2952.5416666666665,3094.3888888888887,3151.0555555555557,3171.4583333333335,2321.222222222222
903,ID_HNF6RBBAOBNU,14.398557,33.551178,0,Sudan,1927.8541666666667,1848.8402777777778,2121.402777777778,2284.277777777778,2785.7569444444443,3201.7361111111113,3331.5833333333335,3254.7638888888887,2699.9444444444443
904,ID_ECJWPE7J6LQG,14.402509,33.265873,1,Sudan,1706.5277777777778,1742.486111111111,1880.0555555555557,2017.3194444444443,2326.9791666666665,2876.5625,2961.5138888888887,2945.7291666666665,1737.4930555555557
905,ID_RWDNMXA19KUS,32.269461,48.401228,1,Iran,2105.042857142857,2042.2571428571428,2276.3714285714286,2268.6,2704.4142857142856,4287.414285714286,4422.5142857142855,4342.585714285714,1893.2428571428572
907,ID_Y49NDKK6RL3U,14.346095,33.296685,1,Sudan,2003.4305555555557,2013.125,2201.9305555555557,2372.9861111111113,2688.097222222222,2966.152777777778,3015.0,3051.2638888888887,1990.0277777777778
909,ID_MREZYFQFQMAM,14.393796,33.521174,0,Sudan,1780.951388888889,1763.875,1998.2847222222222,2139.1111111111113,2836.6041666666665,3492.347222222222,3420.159722222222,3499.1944444444443,2522.2013888888887
913,ID_FURGK4AJ96OK,32.267216,48.505971,1,Iran,2132.285714285714,2254.4142857142856,2460.9,2646.7,3016.442857142857,4173.442857142857,4378.214285714285,4264.171428571429,2377.714285714286
914,ID_QOBMZI6QR6LW,14.460361,33.575522,0,Sudan,2013.3958333333333,1828.388888888889,2036.2083333333333,2132.5763888888887,2622.0,3278.2361111111113,3503.2569444444443,3322.0138888888887,2355.3541666666665
915,ID_0NNHG3MCA9IY,32.366659,48.258755,1,Iran,1858.0431654676258,1925.95,2117.9785714285713,2201.1714285714284,2474.1428571428573,3382.0071428571428,3532.707142857143,3456.557142857143,2105.442857142857
917,ID_GVO6MJEI68ZU,32.080905,48.227583,0,Iran,1995.2428571428572,2204.8142857142857,2536.6071428571427,2815.4785714285713,3202.785714285714,3771.614285714286,3989.0857142857144,3944.8714285714286,2778.2428571428572
918,ID_0XFW2K5YRDNZ,32.285092,48.425482,1,Iran,2125.6285714285714,2151.8285714285716,2337.9285714285716,2478.1857142857143,2823.3142857142857,3522.1857142857143,3603.2571428571428,3562.9857142857145,2352.7571428571428
919,ID_9R4WDSJ735R3,14.385801,33.547584,0,Sudan,1800.8472222222222,1892.263888888889,2215.3888888888887,2444.7083333333335,2834.0833333333335,3284.4513888888887,3392.3333333333335,3369.125,2642.840277777778
920,ID_K0YYOZSANR8S,14.515787,33.172178,1,Sudan,1775.0277777777778,1829.5694444444443,2042.3055555555557,2227.3888888888887,2616.0138888888887,3021.8194444444443,3090.1111111111113,3132.7638888888887,2035.5694444444443
921,ID_KY8XO7N2P6VD,32.137678,48.278068,1,Iran,2220.0071942446043,2323.457142857143,2543.7714285714287,2608.442857142857,3005.135714285714,4127.314285714286,4315.707142857143,4186.692857142857,2344.7
926,ID_LGYY4UDR860U,32.101836,48.333045,0,Iran,2012.6142857142856,1933.0857142857142,2116.385714285714,2191.4857142857145,2513.0285714285715,3159.1,3444.214285714286,3269.6285714285714,2052.8714285714286
927,ID_5BMA9W7D2IL0,32.358844,48.272499,1,Iran,1969.35,2051.1071428571427,2222.4714285714285,2295.1785714285716,2597.6071428571427,3371.9857142857145,3541.4,3427.635714285714,2184.3285714285716
928,ID_CP1KM9ZLSTTJ,32.295063,48.1762,0,Iran,1859.4604316546763,1924.5928571428572,2013.5285714285715,1996.1142857142856,2278.3714285714286,2922.5071428571428,3094.5285714285715,3017.8571428571427,1628.2071428571428
930,ID_KZ5AZ8S0YJH5,14.230392,33.447961,1,Sudan,1677.2083333333333,1700.5277777777778,1831.763888888889,1889.4722222222222,2231.3611111111113,2958.6666666666665,3041.5694444444443,3029.5694444444443,1732.6805555555557
934,ID_FCSVP83LEJJR,32.074437,48.308701,1,Iran,2098.6714285714284,2194.0714285714284,2470.9857142857145,2544.0714285714284,2930.1,4305.542857142857,4474.442857142857,4361.942857142857,2342.057142857143
935,ID_NGNMAFMTAS3K,14.356066,33.25105,1,Sudan,1976.5694444444443,1974.5694444444443,2090.472222222222,2162.125,2472.222222222222,2926.597222222222,3027.8194444444443,2964.4166666666665,1736.3472222222222
936,ID_O2AW9ZJFLGEG,32.31833,48.134428,0,Iran,2321.25,2497.542857142857,2836.2,3180.75,3654.45,4009.5285714285715,4118.192857142857,4098.664285714286,3476.8214285714284
937,ID_G8B9EYAGJ17V,14.155383,33.269915,0,Sudan,2267.625,2307.0138888888887,2516.9861111111113,2802.6111111111113,3112.652777777778,3285.6944444444443,3452.4166666666665,3522.7916666666665,3314.347222222222
938,ID_WDY6ZITJSVKZ,32.235325,48.201712,0,Iran,1881.6762589928057,1896.65,1979.1,1936.6642857142858,2246.8142857142857,3000.2357142857145,3193.5142857142855,3123.0071428571428,1538.4285714285713
943,ID_L3QV6LHCJ8YE,14.482909,33.511472,0,Sudan,1848.236111111111,1997.875,2311.777777777778,2613.3888888888887,2726.4444444444443,3334.8194444444443,3348.5833333333335,3383.597222222222,2708.4861111111113
944,ID_CPIKWUKWRA7S,32.080995,48.217163,0,Iran,1838.2214285714285,1813.2071428571428,1997.7,2016.45,2460.135714285714,3331.9357142857143,3489.614285714286,3527.2285714285713,1766.85
945,ID_8HIWVY2XERCV,14.464852,33.535188,1,Sudan,1602.0,1576.9652777777778,1730.2222222222222,1773.923611111111,2066.3263888888887,2633.777777777778,2593.6666666666665,2677.6458333333335,1669.1666666666667
946,ID_YK2KWAW41YNL,32.085037,48.481806,0,Iran,1845.2285714285715,1836.1142857142856,1936.0714285714287,1808.2571428571428,2165.785714285714,2931.2,3124.1857142857143,3018.1285714285714,1270.1285714285714
947,ID_GRW2Y6U9U2FZ,32.267305,48.432489,1,Iran,2260.5857142857144,2238.0714285714284,2422.542857142857,2484.9285714285716,2878.714285714286,3877.957142857143,4009.157142857143,3936.9857142857145,2134.3285714285716
949,ID_DG7WHLJZ703B,32.45119,48.292262,0,Iran,2237.45,2392.2571428571428,2748.7428571428572,3152.785714285714,3512.5714285714284,3813.6071428571427,3995.989285714286,3920.2785714285715,2971.2214285714285
950,ID_EVMA9I3AI3DR,14.452995,33.286534,0,Sudan,1775.3194444444443,1744.9930555555557,1921.861111111111,2063.4930555555557,2457.3888888888887,2810.7291666666665,2667.722222222222,2907.5763888888887,2269.7986111111113
951,ID_IEJC9L2RTOMB,32.31815,48.205035,1,Iran,2065.0714285714284,2095.7642857142855,2291.6785714285716,2320.0642857142857,2640.457142857143,3470.592857142857,3576.25,3487.1857142857143,2058.5642857142857
952,ID_C4DVCV5HGA9V,14.390652,33.266951,1,Sudan,1787.638888888889,1749.6041666666667,1870.4166666666667,1908.8125,2251.3333333333335,2682.6805555555557,2737.8055555555557,2718.9444444444443,1556.361111111111
953,ID_PFUEAL1TP1KC,32.247093,48.400509,1,Iran,2006.3857142857144,1957.2428571428572,2195.2428571428572,2129.5857142857144,2573.7,4016.114285714286,4194.914285714286,4076.5,1894.3
